"id","gauge_id","source_id","segment","unit","value","date","mode"
291935903,6229,,1,1,0.363,"2025-03-05",2
291935907,6229,,1,1,0.363,"2025-03-05",4
291935911,6229,,1,1,0.363,"2025-03-05",0
291935915,5982,,1,1,2.7350000000001,"2025-03-05",2
291935921,5982,,1,1,2.7350000000001,"2025-03-05",4
291935923,5982,,1,1,2.7350000000001,"2025-03-05",0
291935929,6029,,1,1,6.1631222222224,"2025-03-05",2
291935933,6029,,1,1,6.1631222222224,"2025-03-05",4
291935935,6029,,1,1,6.1631222222224,"2025-03-05",0
291935937,6018,,1,1,3.3675276609654,"2025-03-05",2
291935939,6018,,1,1,3.3675276609654,"2025-03-05",4
291935941,6018,,1,1,3.3675276609654,"2025-03-05",0
291935943,5952,,1,1,1.236,"2025-03-05",2
291935945,5952,,1,1,1.236,"2025-03-05",4
291935947,5952,,1,1,1.236,"2025-03-05",0
291935949,6088,,1,1,4.7801109877913,"2025-03-05",2
291935951,6088,,1,1,4.7801109877913,"2025-03-05",4
291935953,6088,,1,1,4.7801109877913,"2025-03-05",0
291935955,6197,,1,1,2.6220070158701,"2025-03-05",2
291935957,6197,,1,1,2.6220070158701,"2025-03-05",4
291935959,6197,,1,1,2.6220070158701,"2025-03-05",0
291935961,5996,,1,1,5.3542164817668,"2025-03-05",2
291935963,5996,,1,1,5.3542164817668,"2025-03-05",4
291935965,5996,,1,1,5.3542164817668,"2025-03-05",0
291935967,6089,,1,1,6.5638186874306,"2025-03-05",2
291935969,6089,,1,1,6.5638186874306,"2025-03-05",4
291935971,6089,,1,1,6.5638186874306,"2025-03-05",0
291935973,5932,,1,1,0.0,"2025-03-05",2
291935975,5932,,1,1,0.0,"2025-03-05",4
291935977,5932,,1,1,0.0,"2025-03-05",0
291935979,6172,,1,1,1.6256871315822,"2025-03-05",2
291935981,6172,,1,1,1.6256871315822,"2025-03-05",4
291935983,6172,,1,1,1.6256871315822,"2025-03-05",0
291935985,6214,,1,1,1.033,"2025-03-05",2
291935987,6214,,1,1,1.033,"2025-03-05",4
291935989,6214,,1,1,1.033,"2025-03-05",0
291935991,6232,,1,1,2.7189999999998,"2025-03-05",2
291935993,6232,,1,1,2.7189999999998,"2025-03-05",4
291935995,6232,,1,1,2.7189999999998,"2025-03-05",0
291935997,6076,,1,1,2.8087453038676,"2025-03-05",2
291935999,6076,,1,1,2.8087453038676,"2025-03-05",4
291936001,6076,,1,1,2.8087453038676,"2025-03-05",0
291936003,3236,,11,2,41.0635,"2025-03-05",2
291936004,3236,,11,2,41.0635,"2025-03-05",4
291936005,3236,,11,2,41.0635,"2025-03-05",0
291936006,3087,,11,2,443.61,"2025-03-05",2
291936008,3087,,11,2,443.61,"2025-03-05",4
291936010,3087,,11,2,443.61,"2025-03-05",0
291936012,6208,,1,1,0.86700000000008,"2025-03-05",2
291936014,6208,,1,1,0.86700000000008,"2025-03-05",4
291936016,6208,,1,1,0.86700000000008,"2025-03-05",0
291936018,6055,,1,1,4.5464472807992,"2025-03-05",2
291936020,6055,,1,1,4.5464472807992,"2025-03-05",4
291936022,6055,,1,1,4.5464472807992,"2025-03-05",0
291936024,6238,,1,1,1.318,"2025-03-05",2
291936026,6238,,1,1,1.318,"2025-03-05",4
291936028,6238,,1,1,1.318,"2025-03-05",0
291936030,6277,,1,1,1.09,"2025-03-05",2
291936032,6277,,1,1,1.09,"2025-03-05",4
291936034,6277,,1,1,1.09,"2025-03-05",0
291936036,6259,,1,1,1.114,"2025-03-05",2
291936038,6259,,1,1,1.114,"2025-03-05",4
291936040,6259,,1,1,1.114,"2025-03-05",0
291936042,8346,,1,1,7.6675411432709,"2025-03-05",2
291936044,8346,,1,1,7.6675411432709,"2025-03-05",4
291936046,8346,,1,1,7.6675411432709,"2025-03-05",0
291936048,6032,,1,1,2.3004328523864,"2025-03-05",2
291936050,6032,,1,1,2.3004328523864,"2025-03-05",4
291936052,6032,,1,1,2.3004328523864,"2025-03-05",0
291936054,6285,,1,1,3.3824110415509,"2025-03-05",2
291936056,6285,,1,1,3.3824110415509,"2025-03-05",4
291936058,6285,,1,1,3.3824110415509,"2025-03-05",0
291936060,6008,,1,1,0.87699999999995,"2025-03-05",2
291936062,6008,,1,1,0.87699999999995,"2025-03-05",4
291936064,6008,,1,1,0.87699999999995,"2025-03-05",0
291936066,5969,,1,1,7.8199999999997,"2025-03-05",2
291936068,5969,,1,1,7.8199999999997,"2025-03-05",4
291936070,5969,,1,1,7.8199999999997,"2025-03-05",0
291936072,925,,1,4,4.418014810179,"2025-03-05",2
291936074,925,,1,4,4.418014810179,"2025-03-05",4
291936076,925,,1,4,4.418014810179,"2025-03-05",0
291936078,601,,2,2,234.94677777779,"2025-03-05",2
291936080,601,,2,2,234.94677777779,"2025-03-05",4
291936082,601,,2,2,234.94677777779,"2025-03-05",0
291936084,623,,1,1,0.43157894736842,"2025-03-05",2
291936085,623,,1,1,0.43157894736842,"2025-03-05",4
291936086,623,,1,1,0.43157894736842,"2025-03-05",0
291936087,584,,2,2,28.21988888889,"2025-03-05",2
291936089,584,,2,2,28.21988888889,"2025-03-05",4
291936091,584,,2,2,28.21988888889,"2025-03-05",0
291936093,452,,2,2,827.7007333334,"2025-03-05",2
291936094,452,,2,2,827.7007333334,"2025-03-05",4
291936095,452,,2,2,827.7007333334,"2025-03-05",0
291936096,926,,1,1,2.2237847174244,"2025-03-05",2
291936098,926,,1,1,2.2237847174244,"2025-03-05",4
291936100,926,,1,1,2.2237847174244,"2025-03-05",0
291936102,652,,1,1,0.17888888888886,"2025-03-05",2
291936103,652,,1,1,0.17888888888886,"2025-03-05",4
291936104,652,,1,1,0.17888888888886,"2025-03-05",0
291936105,441,,2,2,43.839822222219,"2025-03-05",2
291936107,441,,2,2,43.839822222219,"2025-03-05",4
291936109,441,,2,2,43.839822222219,"2025-03-05",0
291936111,440,,2,2,27.454804444446,"2025-03-05",2
291936113,440,,2,2,27.454804444446,"2025-03-05",4
291936115,440,,2,2,27.454804444446,"2025-03-05",0
291936117,7729,,1,1,3.6087073905896,"2025-03-05",2
291936119,7729,,1,1,3.6087073905896,"2025-03-05",4
291936121,7729,,1,1,3.6087073905896,"2025-03-05",0
291936123,630,,1,1,0.10000000000003,"2025-03-05",2
291936124,630,,1,1,0.10000000000003,"2025-03-05",4
291936125,630,,1,1,0.10000000000003,"2025-03-05",0
291936126,918,,1,1,5.8959081062067,"2025-03-05",2
291936128,918,,1,1,5.8959081062067,"2025-03-05",4
291936130,918,,1,1,5.8959081062067,"2025-03-05",0
291936132,622,,1,1,0.084210526315791,"2025-03-05",2
291936133,622,,1,1,0.084210526315791,"2025-03-05",4
291936134,622,,1,1,0.084210526315791,"2025-03-05",0
291936135,603,,2,2,38.164833333327,"2025-03-05",2
291936137,603,,2,2,38.164833333327,"2025-03-05",4
291936139,603,,2,2,38.164833333327,"2025-03-05",0
291936141,604,,2,2,1.3399600443953,"2025-03-05",2
291936143,604,,2,2,1.3399600443953,"2025-03-05",4
291936145,604,,2,2,1.3399600443953,"2025-03-05",0
291936147,605,,2,2,24.114840000002,"2025-03-05",2
291936149,605,,2,2,24.114840000002,"2025-03-05",4
291936151,605,,2,2,24.114840000002,"2025-03-05",0
291936153,889,,1,1,2.2599999999998,"2025-03-05",2
291936155,889,,1,1,2.2599999999998,"2025-03-05",4
291936157,889,,1,1,2.2599999999998,"2025-03-05",0
291936159,645,,1,1,8.1333333333306,"2025-03-05",2
291936160,645,,1,1,8.1333333333306,"2025-03-05",4
291936161,645,,1,1,8.1333333333306,"2025-03-05",0
291936162,655,,2,2,1810.962874536,"2025-03-05",2
291936164,655,,2,2,1810.962874536,"2025-03-05",4
291936166,655,,2,2,1810.962874536,"2025-03-05",0
291936168,6680,,1,1,7.3841334624736,"2025-03-05",2
291936170,6680,,1,1,7.3841334624736,"2025-03-05",4
291936172,6680,,1,1,7.3841334624736,"2025-03-05",0
291936174,813,,1,1,8.3991939883644,"2025-03-05",2
291936176,813,,1,1,8.3991939883644,"2025-03-05",4
291936178,813,,1,1,8.3991939883644,"2025-03-05",0
291936180,8607,,1,1,0.91999999999996,"2025-03-05",2
291936182,8607,,1,1,0.91999999999996,"2025-03-05",4
291936184,8607,,1,1,0.91999999999996,"2025-03-05",0
291936186,435,,2,2,37.5,"2025-03-05",2
291936187,435,,3,2,0.0,"2025-03-05",2
291936188,435,,2,2,37.5,"2025-03-05",4
291936189,435,,3,2,0.0,"2025-03-05",4
291936190,435,,2,2,37.5,"2025-03-05",0
291936191,435,,3,2,0.0,"2025-03-05",0
291936192,611,,1,1,10.366666666666,"2025-03-05",2
291936193,611,,1,1,10.366666666666,"2025-03-05",4
291936194,611,,1,1,10.366666666666,"2025-03-05",0
291936195,8326,,1,1,0.0,"2025-03-05",2
291936197,8326,,1,1,0.0,"2025-03-05",4
291936199,8326,,1,1,0.0,"2025-03-05",0
291936201,436,,2,2,3.0989633333317,"2025-03-05",2
291936203,436,,2,2,3.0989633333317,"2025-03-05",4
291936205,436,,2,2,3.0989633333317,"2025-03-05",0
291936207,612,,1,1,1.9666666666639,"2025-03-05",2
291936208,612,,1,1,1.9666666666639,"2025-03-05",4
291936209,612,,1,1,1.9666666666639,"2025-03-05",0
291936210,610,,1,1,1.2950000000001,"2025-03-05",2
291936211,610,,1,1,1.2950000000001,"2025-03-05",4
291936212,610,,1,1,1.2950000000001,"2025-03-05",0
291936213,819,,1,1,3.3939557644557,"2025-03-05",2
291936215,819,,1,1,3.3939557644557,"2025-03-05",4
291936217,819,,1,1,3.3939557644557,"2025-03-05",0
291936219,437,,2,2,164.10000000001,"2025-03-05",2
291936220,437,,2,2,164.10000000001,"2025-03-05",4
291936221,437,,2,2,164.10000000001,"2025-03-05",0
291936222,609,,1,1,21.427777777778,"2025-03-05",2
291936223,609,,1,1,21.427777777778,"2025-03-05",4
291936224,609,,1,1,21.427777777778,"2025-03-05",0
291936225,1011,,1,1,2.6739226519338,"2025-03-05",2
291936227,1011,,1,1,2.6739226519338,"2025-03-05",4
291936229,1011,,1,1,2.6739226519338,"2025-03-05",0
291936231,644,,1,1,0.1486956521739,"2025-03-05",2
291936232,644,,1,1,0.1486956521739,"2025-03-05",4
291936233,644,,1,1,0.1486956521739,"2025-03-05",0
291936234,446,,2,2,45.0,"2025-03-05",2
291936235,446,,3,2,0.0,"2025-03-05",2
291936236,446,,2,2,45.0,"2025-03-05",4
291936237,446,,3,2,0.0,"2025-03-05",4
291936238,446,,2,2,45.0,"2025-03-05",0
291936239,446,,3,2,0.0,"2025-03-05",0
291936240,447,,2,2,0.0,"2025-03-05",2
291936241,447,,3,2,2.0,"2025-03-05",2
291936244,447,,2,2,0.0,"2025-03-05",4
291936245,447,,3,2,2.0,"2025-03-05",4
291936248,447,,2,2,0.0,"2025-03-05",0
291936249,447,,3,2,2.0,"2025-03-05",0
291936252,8340,,1,1,3.2186781073149,"2025-03-05",2
291936254,8340,,1,1,3.2186781073149,"2025-03-05",4
291936256,8340,,1,1,3.2186781073149,"2025-03-05",0
291936258,1085,,1,4,1.5461735777681,"2025-03-05",2
291936260,1085,,1,4,1.5461735777681,"2025-03-05",4
291936262,1085,,1,4,1.5461735777681,"2025-03-05",0
291936264,847,,1,1,3.7200000000003,"2025-03-05",2
291936266,847,,1,1,3.7200000000003,"2025-03-05",4
291936268,847,,1,1,3.7200000000003,"2025-03-05",0
291936270,450,,2,2,32.349666666665,"2025-03-05",2
291936272,450,,2,2,32.349666666665,"2025-03-05",4
291936274,450,,2,2,32.349666666665,"2025-03-05",0
291936276,451,,2,2,1.0454545454545,"2025-03-05",2
291936277,451,,3,2,0.0,"2025-03-05",2
291936278,451,,2,2,1.0454545454545,"2025-03-05",4
291936279,451,,3,2,0.0,"2025-03-05",4
291936280,451,,2,2,1.0454545454545,"2025-03-05",0
291936281,451,,3,2,0.0,"2025-03-05",0
291936282,650,,1,1,0.12833333333334,"2025-03-05",2
291936283,650,,1,1,0.12833333333334,"2025-03-05",4
291936284,650,,1,1,0.12833333333334,"2025-03-05",0
291936285,850,,1,1,2.1599999999999,"2025-03-05",2
291936287,850,,1,1,2.1599999999999,"2025-03-05",4
291936289,850,,1,1,2.1599999999999,"2025-03-05",0
291936291,449,,2,2,44.86224444444,"2025-03-05",2
291936292,449,,3,2,7.3700000000099,"2025-03-05",2
291936295,449,,2,2,44.86224444444,"2025-03-05",4
291936296,449,,3,2,7.3700000000099,"2025-03-05",4
291936299,449,,2,2,44.86224444444,"2025-03-05",0
291936300,449,,3,2,7.3700000000099,"2025-03-05",0
291936303,651,,1,1,20.25,"2025-03-05",2
291936304,651,,1,1,20.25,"2025-03-05",4
291936305,651,,1,1,20.25,"2025-03-05",0
291936306,10006,,1,1,3.9961574585635,"2025-03-05",2
291936308,10006,,1,1,3.9961574585635,"2025-03-05",4
291936310,10006,,1,1,3.9961574585635,"2025-03-05",0
291936312,454,,2,2,37.755782222223,"2025-03-05",2
291936313,454,,3,2,0.0,"2025-03-05",2
291936316,454,,2,2,37.755782222223,"2025-03-05",4
291936317,454,,3,2,0.0,"2025-03-05",4
291936320,454,,2,2,37.755782222223,"2025-03-05",0
291936321,454,,3,2,0.0,"2025-03-05",0
291936324,455,,2,2,40.0,"2025-03-05",2
291936325,455,,3,2,7.0,"2025-03-05",2
291936328,455,,2,2,40.0,"2025-03-05",4
291936329,455,,3,2,7.0,"2025-03-05",4
291936332,455,,2,2,40.0,"2025-03-05",0
291936333,455,,3,2,7.0,"2025-03-05",0
291936336,616,,1,1,25.03888888889,"2025-03-05",2
291936337,616,,1,1,25.03888888889,"2025-03-05",4
291936338,616,,1,1,25.03888888889,"2025-03-05",0
291936339,456,,2,2,85.961372546292,"2025-03-05",2
291936340,456,,3,2,0.0,"2025-03-05",2
291936341,456,,2,2,85.961372546292,"2025-03-05",4
291936342,456,,3,2,0.0,"2025-03-05",4
291936343,456,,2,2,85.961372546292,"2025-03-05",0
291936344,456,,3,2,0.0,"2025-03-05",0
291936345,457,,2,2,127.33291666667,"2025-03-05",2
291936346,457,,3,2,57.332638888889,"2025-03-05",2
291936349,457,,2,2,127.33291666667,"2025-03-05",4
291936350,457,,3,2,57.332638888889,"2025-03-05",4
291936353,457,,2,2,127.33291666667,"2025-03-05",0
291936354,457,,3,2,57.332638888889,"2025-03-05",0
291936357,639,,1,1,0.43888888888887,"2025-03-05",2
291936358,639,,1,1,0.43888888888887,"2025-03-05",4
291936359,639,,1,1,0.43888888888887,"2025-03-05",0
291936360,856,,1,1,1.3498618784531,"2025-03-05",2
291936362,856,,1,1,1.3498618784531,"2025-03-05",4
291936364,856,,1,1,1.3498618784531,"2025-03-05",0
291936366,458,,2,2,53.0,"2025-03-05",2
291936367,458,,3,2,0.0,"2025-03-05",2
291936370,458,,2,2,53.0,"2025-03-05",4
291936371,458,,3,2,0.0,"2025-03-05",4
291936374,458,,2,2,53.0,"2025-03-05",0
291936375,458,,3,2,0.0,"2025-03-05",0
291936378,459,,2,2,1.0,"2025-03-05",2
291936379,459,,3,2,1.0,"2025-03-05",2
291936380,459,,2,2,1.0,"2025-03-05",4
291936381,459,,3,2,1.0,"2025-03-05",4
291936382,459,,2,2,1.0,"2025-03-05",0
291936383,459,,3,2,1.0,"2025-03-05",0
291936384,861,,1,1,4.2866922572548,"2025-03-05",2
291936386,861,,1,1,4.2866922572548,"2025-03-05",4
291936388,861,,1,1,4.2866922572548,"2025-03-05",0
291936390,462,,2,2,97.400000000023,"2025-03-05",2
291936391,462,,2,2,97.400000000023,"2025-03-05",4
291936392,462,,2,2,97.400000000023,"2025-03-05",0
291936393,637,,1,1,1.0722222222222,"2025-03-05",2
291936394,637,,1,1,1.0722222222222,"2025-03-05",4
291936395,637,,1,1,1.0722222222222,"2025-03-05",0
291936396,852,,1,1,6.037689918477,"2025-03-05",2
291936398,852,,1,1,6.037689918477,"2025-03-05",4
291936400,852,,1,1,6.037689918477,"2025-03-05",0
291936402,7634,,1,1,0.0,"2025-03-05",2
291936404,7634,,1,1,0.0,"2025-03-05",4
291936406,7634,,1,1,0.0,"2025-03-05",0
291936408,636,,1,1,0.98888888888896,"2025-03-05",2
291936409,636,,1,1,0.98888888888896,"2025-03-05",4
291936410,636,,1,1,0.98888888888896,"2025-03-05",0
291936411,463,,2,2,61.333333333333,"2025-03-05",2
291936412,463,,3,2,0.0,"2025-03-05",2
291936413,463,,2,2,61.333333333333,"2025-03-05",4
291936414,463,,3,2,0.0,"2025-03-05",4
291936415,463,,2,2,61.333333333333,"2025-03-05",0
291936416,463,,3,2,0.0,"2025-03-05",0
291936417,857,,1,1,1.29,"2025-03-05",2
291936418,857,,1,1,1.29,"2025-03-05",4
291936419,857,,1,1,1.29,"2025-03-05",0
291936420,481,,2,2,33.428917777782,"2025-03-05",2
291936421,481,,3,2,0.0,"2025-03-05",2
291936424,481,,2,2,33.428917777782,"2025-03-05",4
291936425,481,,3,2,0.0,"2025-03-05",4
291936428,481,,2,2,33.428917777782,"2025-03-05",0
291936429,481,,3,2,0.0,"2025-03-05",0
291936432,621,,1,1,7.7727777777781,"2025-03-05",2
291936433,621,,1,1,7.7727777777781,"2025-03-05",4
291936434,621,,1,1,7.7727777777781,"2025-03-05",0
291936435,862,,1,1,3.6900000000001,"2025-03-05",2
291936437,862,,1,1,3.6900000000001,"2025-03-05",4
291936439,862,,1,1,3.6900000000001,"2025-03-05",0
291936441,480,,2,2,59.571637426901,"2025-03-05",2
291936442,480,,3,2,14.0,"2025-03-05",2
291936445,480,,2,2,59.571637426901,"2025-03-05",4
291936446,480,,3,2,14.0,"2025-03-05",4
291936449,480,,2,2,59.571637426901,"2025-03-05",0
291936450,480,,3,2,14.0,"2025-03-05",0
291936453,620,,1,1,0.47222222222231,"2025-03-05",2
291936454,620,,1,1,0.47222222222231,"2025-03-05",4
291936455,620,,1,1,0.47222222222231,"2025-03-05",0
291936456,865,,1,1,3.2735403836735,"2025-03-05",2
291936458,865,,1,1,3.2735403836735,"2025-03-05",4
291936460,865,,1,1,3.2735403836735,"2025-03-05",0
291936462,863,,1,4,1.4908664484609,"2025-03-05",2
291936464,863,,1,4,1.4908664484609,"2025-03-05",4
291936466,863,,1,4,1.4908664484609,"2025-03-05",0
291936468,487,,2,2,116.26086956522,"2025-03-05",2
291936469,487,,3,2,0.0,"2025-03-05",2
291936470,487,,2,2,116.26086956522,"2025-03-05",4
291936471,487,,3,2,0.0,"2025-03-05",4
291936472,487,,2,2,116.26086956522,"2025-03-05",0
291936473,487,,3,2,0.0,"2025-03-05",0
291936474,619,,1,1,0.27777777777778,"2025-03-05",2
291936475,619,,1,1,0.27777777777778,"2025-03-05",4
291936476,619,,1,1,0.27777777777778,"2025-03-05",0
291936477,8180,,1,1,1.65,"2025-03-05",2
291936479,8180,,1,1,1.65,"2025-03-05",4
291936481,8180,,1,1,1.65,"2025-03-05",0
291936483,546,,3,2,0.0,"2025-03-05",2
291936484,546,,2,2,33.111111111111,"2025-03-05",2
291936485,546,,3,2,0.0,"2025-03-05",4
291936486,546,,2,2,33.111111111111,"2025-03-05",4
291936487,546,,3,2,0.0,"2025-03-05",0
291936488,546,,2,2,33.111111111111,"2025-03-05",0
291936489,654,,1,1,1.1222222222222,"2025-03-05",2
291936490,654,,1,1,1.1222222222222,"2025-03-05",4
291936491,654,,1,1,1.1222222222222,"2025-03-05",0
291936492,547,,2,2,59.125,"2025-03-05",2
291936493,547,,3,2,0.0,"2025-03-05",2
291936494,547,,2,2,59.125,"2025-03-05",4
291936495,547,,3,2,0.0,"2025-03-05",4
291936496,547,,2,2,59.125,"2025-03-05",0
291936497,547,,3,2,0.0,"2025-03-05",0
291936498,653,,1,1,0.99833333333385,"2025-03-05",2
291936499,653,,1,1,0.99833333333385,"2025-03-05",4
291936500,653,,1,1,0.99833333333385,"2025-03-05",0
291936501,872,,1,1,2.6199999999999,"2025-03-05",2
291936503,872,,1,1,2.6199999999999,"2025-03-05",4
291936505,872,,1,1,2.6199999999999,"2025-03-05",0
291936507,550,,2,2,41.0,"2025-03-05",2
291936508,550,,3,2,0.0,"2025-03-05",2
291936509,550,,2,2,41.0,"2025-03-05",4
291936510,550,,3,2,0.0,"2025-03-05",4
291936511,550,,2,2,41.0,"2025-03-05",0
291936512,550,,3,2,0.0,"2025-03-05",0
291936513,642,,1,1,1.066111111111,"2025-03-05",2
291936514,642,,1,1,1.066111111111,"2025-03-05",4
291936515,642,,1,1,1.066111111111,"2025-03-05",0
291936516,874,,1,1,2.5210619126589,"2025-03-05",2
291936518,874,,1,1,2.5210619126589,"2025-03-05",4
291936520,874,,1,1,2.5210619126589,"2025-03-05",0
291936522,554,,3,2,0.0,"2025-03-05",2
291936523,554,,2,2,35.204811111119,"2025-03-05",2
291936526,554,,3,2,0.0,"2025-03-05",4
291936527,554,,2,2,35.204811111119,"2025-03-05",4
291936530,554,,3,2,0.0,"2025-03-05",0
291936531,554,,2,2,35.204811111119,"2025-03-05",0
291936534,640,,1,1,0.64444444444444,"2025-03-05",2
291936535,640,,1,1,0.64444444444444,"2025-03-05",4
291936536,640,,1,1,0.64444444444444,"2025-03-05",0
291936537,881,,1,1,2.9400000000001,"2025-03-05",2
291936539,881,,1,1,2.9400000000001,"2025-03-05",4
291936541,881,,1,1,2.9400000000001,"2025-03-05",0
291936544,5937,,1,4,2.62,"2025-03-05",2
291936545,553,,2,2,33.0,"2025-03-05",2
291936546,553,,3,2,0.0,"2025-03-05",2
291936548,5937,,1,4,2.62,"2025-03-05",4
291936549,553,,2,2,33.0,"2025-03-05",4
291936550,553,,3,2,0.0,"2025-03-05",4
291936552,5937,,1,4,2.62,"2025-03-05",0
291936553,553,,2,2,33.0,"2025-03-05",0
291936554,553,,3,2,0.0,"2025-03-05",0
291936556,5938,,1,4,0.63999999999999,"2025-03-05",2
291936557,551,,2,2,4.0,"2025-03-05",2
291936558,551,,3,2,19.0,"2025-03-05",2
291936562,5938,,1,4,0.63999999999999,"2025-03-05",4
291936564,5938,,1,4,0.63999999999999,"2025-03-05",0
291936565,551,,2,2,4.0,"2025-03-05",4
291936566,551,,3,2,19.0,"2025-03-05",4
291936569,551,,2,2,4.0,"2025-03-05",0
291936570,551,,3,2,19.0,"2025-03-05",0
291936574,5941,,1,4,5.6,"2025-03-05",2
291936575,552,,2,2,22.0,"2025-03-05",2
291936576,552,,3,2,0.0,"2025-03-05",2
291936578,5941,,1,4,5.6,"2025-03-05",4
291936580,5941,,1,4,5.6,"2025-03-05",0
291936581,552,,2,2,22.0,"2025-03-05",4
291936582,552,,3,2,0.0,"2025-03-05",4
291936583,552,,2,2,22.0,"2025-03-05",0
291936584,552,,3,2,0.0,"2025-03-05",0
291936586,5964,,1,4,6.9200000000001,"2025-03-05",2
291936587,641,,1,1,0.21666666666667,"2025-03-05",2
291936589,5964,,1,4,6.9200000000001,"2025-03-05",4
291936590,641,,1,1,0.21666666666667,"2025-03-05",4
291936592,5964,,1,4,6.9200000000001,"2025-03-05",0
291936593,641,,1,1,0.21666666666667,"2025-03-05",0
291936595,5965,,1,4,15.0,"2025-03-05",2
291936596,877,,1,1,3.3535229155164,"2025-03-05",2
291936599,5965,,1,4,15.0,"2025-03-05",4
291936600,877,,1,1,3.3535229155164,"2025-03-05",4
291936602,877,,1,1,3.3535229155164,"2025-03-05",0
291936605,5965,,1,4,15.0,"2025-03-05",0
291936607,6003,,1,4,4.4000000000001,"2025-03-05",2
291936608,555,,2,2,51.117647058824,"2025-03-05",2
291936609,555,,3,2,0.0,"2025-03-05",2
291936611,6003,,1,4,4.4000000000001,"2025-03-05",4
291936612,555,,2,2,51.117647058824,"2025-03-05",4
291936613,555,,3,2,0.0,"2025-03-05",4
291936615,6003,,1,4,4.4000000000001,"2025-03-05",0
291936616,555,,2,2,51.117647058824,"2025-03-05",0
291936617,555,,3,2,0.0,"2025-03-05",0
291936618,617,,1,1,0.75166666666658,"2025-03-05",2
291936620,6031,,1,4,1.22,"2025-03-05",2
291936621,617,,1,1,0.75166666666658,"2025-03-05",4
291936623,6031,,1,4,1.22,"2025-03-05",4
291936624,617,,1,1,0.75166666666658,"2025-03-05",0
291936626,6031,,1,4,1.22,"2025-03-05",0
291936627,879,,1,1,3.1600000000003,"2025-03-05",2
291936630,6086,,1,4,10.4,"2025-03-05",2
291936631,879,,1,1,3.1600000000003,"2025-03-05",4
291936633,879,,1,1,3.1600000000003,"2025-03-05",0
291936636,6086,,1,4,10.4,"2025-03-05",4
291936638,6086,,1,4,10.4,"2025-03-05",0
291936639,1230,,1,1,0.0,"2025-03-05",2
291936641,1230,,1,1,0.0,"2025-03-05",4
291936643,1230,,1,1,0.0,"2025-03-05",0
291936646,6109,,1,4,9.6100000000001,"2025-03-05",2
291936647,557,,2,2,15.009811111106,"2025-03-05",2
291936650,6109,,1,4,9.6100000000001,"2025-03-05",4
291936652,6109,,1,4,9.6100000000001,"2025-03-05",0
291936653,557,,2,2,15.009811111106,"2025-03-05",4
291936655,557,,2,2,15.009811111106,"2025-03-05",0
291936658,6179,,1,4,6.2,"2025-03-05",2
291936660,6179,,1,4,6.2,"2025-03-05",4
291936662,6179,,1,4,6.2,"2025-03-05",0
291936663,558,,2,2,5.488,"2025-03-05",2
291936665,558,,2,2,5.488,"2025-03-05",4
291936667,558,,2,2,5.488,"2025-03-05",0
291936670,6186,,1,4,5.1600000000001,"2025-03-05",2
291936672,6186,,1,4,5.1600000000001,"2025-03-05",4
291936673,559,,2,2,28.087924444444,"2025-03-05",2
291936676,6186,,1,4,5.1600000000001,"2025-03-05",0
291936677,559,,2,2,28.087924444444,"2025-03-05",4
291936679,559,,2,2,28.087924444444,"2025-03-05",0
291936682,6190,,1,4,1.4,"2025-03-05",2
291936683,618,,1,1,0.68888888888922,"2025-03-05",2
291936685,6190,,1,4,1.4,"2025-03-05",4
291936686,618,,1,1,0.68888888888922,"2025-03-05",4
291936688,6190,,1,4,1.4,"2025-03-05",0
291936689,618,,1,1,0.68888888888922,"2025-03-05",0
291936691,10761,,1,4,0.98000000000002,"2025-03-05",2
291936693,10761,,1,4,0.98000000000002,"2025-03-05",4
291936695,10761,,1,4,0.98000000000002,"2025-03-05",0
291936696,883,,1,1,2.4797237569061,"2025-03-05",2
291936699,5930,,1,4,2.0799999999999,"2025-03-05",2
291936700,883,,1,1,2.4797237569061,"2025-03-05",4
291936702,883,,1,1,2.4797237569061,"2025-03-05",0
291936705,5930,,1,4,2.0799999999999,"2025-03-05",4
291936707,5930,,1,4,2.0799999999999,"2025-03-05",0
291936708,599,,2,2,0.0,"2025-03-05",2
291936709,599,,3,2,9.0,"2025-03-05",2
291936710,599,,2,2,0.0,"2025-03-05",4
291936711,599,,3,2,9.0,"2025-03-05",4
291936712,599,,2,2,0.0,"2025-03-05",0
291936713,599,,3,2,9.0,"2025-03-05",0
291936714,597,,2,2,8.1666666666667,"2025-03-05",2
291936715,597,,3,2,0.0,"2025-03-05",2
291936717,5939,,1,4,1.4400000000001,"2025-03-05",2
291936718,597,,2,2,8.1666666666667,"2025-03-05",4
291936719,597,,3,2,0.0,"2025-03-05",4
291936720,597,,2,2,8.1666666666667,"2025-03-05",0
291936721,597,,3,2,0.0,"2025-03-05",0
291936723,5939,,1,4,1.4400000000001,"2025-03-05",4
291936725,5939,,1,4,1.4400000000001,"2025-03-05",0
291936726,598,,2,2,40.2,"2025-03-05",2
291936727,598,,3,2,0.0,"2025-03-05",2
291936729,5940,,1,4,1.13,"2025-03-05",2
291936730,598,,2,2,40.2,"2025-03-05",4
291936731,598,,3,2,0.0,"2025-03-05",4
291936732,598,,2,2,40.2,"2025-03-05",0
291936733,598,,3,2,0.0,"2025-03-05",0
291936734,647,,1,1,0.66666666666663,"2025-03-05",2
291936735,647,,1,1,0.66666666666663,"2025-03-05",4
